Texto,Label,Tipo,Veredito original,Fonte,URL,Data,Arquivo bruto
Oposição conseguem 41 assinaturas de senadores para pedir impeachment de Alexandre de Moraes,Fake,claim,Fora de contexto,Estadão,https://www.estadao.com.br/estadao-verifica/senadores-oposicao-41-assinaturas-impeachment-moraes-fora-de-contexto/,,data/raw\factcheck_alexandre_de_moraes_0.csv
Magnitsky fecha aeroporto Brasília. Começou ação americana. Toffoli e Moraes barrados pelos EUA,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/25/falso-aeroporto-brasilia-fechado-ministros-stf-magnitsky.htm,2026-02-25 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Nova delação de Maduro nos Estados Unidos cita Moraes e outros ministros,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/24/falso-maduro-delacao-eua-ministros-stf.htm,2026-02-24 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Maduro diz que Moraes, Mendes e Toffoli receberam R$ 38 milhões para blindar investigação contra Foro de São Paulo",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/maduro-nao-denunciou-ministros-stf-receberam-38-milhoes-blindar-foro-sao-paulo/,2026-02-20 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Elon Musk processa Moraes nos EUA por R$ 20 milhões de dólares e pede prisão internacional,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/20/falso-video-musk-processo-moraes-us-20-milhoes-prisao.htm,2026-02-20 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
O ministro Alexandre de Moraes autorizou a PRISÃO preventiva do deputado Nikolas Ferreira e de manifestantes ANTES mesmo de qualquer ato acontecer!,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/01/falso-moraes-determinou-prisao-preventiva-nikolas-ferreira.htm,2026-02-01 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"""Notícia bombástica internacional confirmada agora. O presidente americano Donald Trump incluiu o nome de Luiz Inácio Lula da Silva e Alexandre de Moraes no protocolo do Veredito Final""",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/01/19/falso-trump-proibiu-lula-alexandre-moraes-sair-brasil.htm,2026-01-19 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Estados Unidos anunciam nova caçada contra Alexandre de Moraes,Fake,claim,Fora de contexto,Estadão,https://www.estadao.com.br/estadao-verifica/estados-unidos-nova-sancoes-alexandre-de-moraes-enganoso/,2026-01-09 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Em áudio, Alexandre de Moraes pede que Gonet arquive investigação contra o Banco Master.",Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/falso-audio-atribuido-moraes-solicita-arquivamento-investigacao-banco-master/,2026-01-08 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
STF não tem tem competência para decidir medidas da execução penal de Jair Bolsonaro,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/stf-execucao-penal-jair-bolsonaro/,2026-01-15 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Policiais acionados na casa de Moraes; Trump quer sancionar novamente o ministro,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/inteligencia-artificial-policiais-residencia-moraes-sancoes-trump/,2025-12-19 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes e esposa brindam por compra de mansão e contrato com Banco Master,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/12/18/falso-video-alexandre-de-moraes-viviane-brinde-banco-master.htm,2025-12-18 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
EUA mantiveram sanções da Magnitsky contra Alexandre de Moraes,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-moraes-segue-sancionado-pela-lei-magnitsky/,2025-12-18 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes e Viviane Barci de Moraes comemoram compra de imóvel e contrato com Banco Master brindando com champanhe,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/foi-gerado-por-ia-video-moraes-esposa-comemoram-contrato-banco-master-compra-de-imovel/,2025-12-17 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes diz em áudio que pretende proibir ‘vocabulário golpista’,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/audio-sobre-proibicao-vocabulario-evangelico-nao-foi-gravado-por-moraes/,2025-12-11 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Procurador-geral do Maranhão é afastado por Alexandre de Moraes após apresentar provas de corrupção contra Flávio Dino,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/procurador-do-maranhao-foi-afastado-por-descumprir-ordem-do-stf-nao-por-mostrar-provas-de-corrupcao/,2025-12-02 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes censura posts que ligam sua mulher ao caso do Banco Master,Fake,claim,Enganoso,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2025/12/01/esposa-de-moraes-nao-tem-ligacao-com-fraude-financeira-do-banco-master.htm,2025-12-01 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes ordenou a derrubada das redes sociais de postagens com a notícia de que o rombo de R$ 60 bilhões no Banco Master envolveu contrato com empresa da sua esposa,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-mores-postagens-esposa-banco-master/,2025-11-28 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Adolescente entrevistado pede prisão de Moraes e emissora derruba sinal,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2025/11/24/video-de-estudante-atacando-lula-e-moraes-usa-imagens-geradas-por-ia.htm,2025-11-24 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
https://www.instagram.com/reel/DR23RUzDhQb/,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/audio-moraes-linguajar-evangelico-ia/,2025-12-11 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Foto mostra visita de Moraes a cela de Bolsonaro na Papuda,Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/doc.afp.com.83MH3WE,2025-11-10 08:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes investiga ministro do STF André Mendonça,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/10/22/falso-moraes-ordenou-investigacao-andre-mendonca.htm,2025-10-22 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes mandou a PF vigiar e prender Flávia Magalhães nos Estados Unidos ilegalmente,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/ordem-de-prisao-de-moraes-contra-mulher-que-vive-nos-eua-nao-foi-ilegal/,2025-10-21 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes visitou Marcola em presídio em Brasília em 2023,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-moraes-visitou-marcola-em-presidio-em-2023/,2025-10-16 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes assinou documento falso que prendeu Filipe Garcia Martins.,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/moraes-nao-assinou-documento-falso-prisao-filipe-martins/,2025-10-16 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
O governo brasileiro vai gastar R$ 20 milhões de dinheiro público para defender o ministro Alexandre de Moraes contra sanções dos EUA,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/20-milhoes-para-defender-alexandre-de-moraes-enganoso/,2025-10-03 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes pode ser preso a qualquer momento por agentes federais dos Estados Unidos,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/09/16/moraes-nao-pode-ser-preso-a-qualquer-momento-por-agentes-dos-eua-no-brasil.htm,2025-09-16 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Elon Musk oferece milhões de dólares para que Mark Zuckerberg, dono do WhatsApp e CEO da Meta, recupere as mensagens apagadas de Alexandre de Moraes.",Fake,claim,Errado,Observador,https://observador.pt/factchecks/fact-check-elon-musk-ofereceu-milhoes-a-zuckerberg-para-divulgar-mensagens-apagadas-de-alexandre-de-moraes/,2025-09-15 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes disse que minuta golpista nunca existiu,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/moraes-nao-disse-que-minuta-do-golpe-nunca-existiu/,2025-09-12 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes disse que “pouco importa se a minuta apreendida era a minuta real do plano golpista”,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-moraes-minuta-golpe-versoes/,2025-09-11 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"MOTOCIATA EM BRASÍLIA AGORA REAJA BRASIL! Ex-assessor de Alexandre de Moraes revela provas que podem mudar tudo e suspender o julgamento do presidente Jair Bolsonaro""",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/09/05/video-de-motociata-em-brasilia-e-de-julho-e-nao-tem-relacao-com-tagliaferro.htm,2025-09-05 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Estadão Verifica persegue e censura a mando de Alexandre de Moraes e recebe recursos do Supremo Tribunal Federal,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/estadao-verifica-nao-recebeu-ordens-ou-recursos-de-alexandre-de-moraes/,2025-09-05 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Ministro Alexandre de Moraes grava áudio ameaçando Davi Alcolumbre e Hugo Motta para não pautarem anistia e seu impeachment,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/moraes-ameaca-alcolumbre-motta-audio-falso/,2025-09-04 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Trump chamou Moraes de ‘tirano’, ‘psicopata’ e ‘endemoniado’ em anúncio na Casa Branca no último dia 2",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/trump-nao-chamou-moraes-de-tirano-em-anuncio-na-casa-branca/,2025-09-03 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes admitiu recentemente possibilidade de absolvição de Bolsonaro,Fake,claim,não_é_bem_assim,Aos Fatos,https://www.aosfatos.org/noticias/declaracao-de-moraes-sobre-possivel-absolvicao-de-bolsonaro-e-antiga/,2025-09-01 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Hoje 26-08-25 URGENTE. Moraes foi condenado. Pronunciamento oficial sobre os crimes de Moraes contra os EUA,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/29/falso-moraes-condenado-estados-unidos.htm,2025-08-29 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Donald Trump informou que irá acionar a Interpol para que Moraes e todos os aliados no STF sejam penalizados por violarem a lei Magnitsky. Ninguém está acima da lei. ""Não vou deixar o Brasil virar a Venezuela!""",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/29/falso-trump-moraes-interpol.htm,2025-08-29 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Decisão de Alexandre de Moraes sobre Coaf vai impedir investigações sobre fraude no INSS,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/decisao-de-moraes-sobre-relatorios-do-coaf-nao-impede-investigacao-de-fraude-no-inss/,2025-08-29 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes foi condenado nos EUA por crimes contra o país,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/moraes-nao-foi-condenado-justica-americana-crimes-contra-eua/,2025-08-28 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Ministro do STF Alexandre de Moraes foi afastado das funções,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-de-moraes-afastado-das-funcoes-impeachment-enganoso/,2025-08-19 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Luiz Fux disse que ministros do STF estão mais preocupados em perseguir Jair Bolsonaro, do que em cumprir a lei.",Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/luiz-fux-moraes-stf-perseguir-jair-bolsonaro-falso-ia/,2025-09-12 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Eduardo Bolsonaro disse que irá pedir aos EUA para a prisão de Moraes pela Interpol,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/e-falso-que-eduardo-bolsonaro-tenha-dito-que-eua-vao-pedir-inclusao-de-moraes-na-lista-da-interpol/,2025-08-15 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Donald Trump ameaça enviar tropas para prender Alexandre de Moraes,Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/trump-nao-ameacou-enviar-tropas-contra-alexandre-moraes/,2025-08-14 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
O ESPIÃO DO STF: Os 2 Anos em que FUX Gravou MORAES e o Dossiê SECRETO que VAI SALVAR o Brasil,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/13/falso-fux-espiao-dossie-contra-moraes-stf.htm,2025-08-13 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
JN repercute escândalo das mensagens vazadas de Alexandre de Moraes,Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/doc.afp.com.69GQ366,2025-08-13 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Trump ameaça enviar tropas dos EUA para prender Moraes,Fake,claim,Enganoso,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/trump-nao-ameacou-enviar-tropas-contra-alexandre-de-moraes/,2025-08-12 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Áudio mostra Moraes ameaçando Hugo Motta e Davi Alcolumbre caso sejam pautados seu impeachment e anistia aos golpistas do 8 de Janeiro.,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-audio-atribuido-a-moraes-com-ameacas-a-motta-e-alcolumbre/,2025-08-12 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Em áudios, ministros Luís Roberto Barroso e Alexandre de Moraes lamentam sanções impostas pela Lei Magnitsky",Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/sao-falsos-audios-atribuidos-aos-ministros-barroso-e-moraes-sobre-lei-magnitsky/,2025-08-07 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Donald Trump confirmou que os EUA vão pedir a prisão do ministro Alexandre de Moraes à Interpol,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/trump-nao-anunciou-ter-pedido-prisao-de-moraes-a-interpol/,2025-08-06 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Trump manda Exército prender Alexandre,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/06/trump-ordem-exercito-eua-prender-moraes-falso.htm,2025-08-06 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Europa bloqueia bens de Alexandre de Moraes após sanção pela Lei Magnitsky,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/europa-congelou-bens-alexandre-moraes-magnitsky/,2025-08-05 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Torcida do Corinthians cantou contra o ministro Alexandre de Moraes em Itaquera,Fake,claim,falso,Aos Fatos,https://www.aosfatos.org/noticias/torcida-corinthians-nao-entoou-cantico-contra-alexandre-moraes-durante-jogo/,2025-08-01 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Alexandre de Moraes fez gesto obsceno em jogo do Corinthians,True,claim,Verdadeiro,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/01/moraes-fez-sim-gesto-obsceno-durante-jogo-do-corinthians.htm,2025-08-01 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes e Barroso estão escondidos na embaixada do Brasil em Roma,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/08/01/ministros-do-stf-alexandre-de-moraes-e-barroso-nao-estavam-em-roma.htm,2025-08-01 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes faz novo pronunciamento! Nosso capitão vai voltar,Fake,claim,Falso,AFP Checamos,https://checamos.afp.com/doc.afp.com.68GG3T3,2025-07-31 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Novas imagens vazadas do 8 de janeiro vazadas por Eduardo Tagliaferro provam a farsa do golpe.,Fake,claim,Falso,Estadão,https://www.estadao.com.br/estadao-verifica/ex-assessor-moraes-vaza-imagens-8-de-janeiro-falso/,2025-08-21 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Após fala de Moraes, Fux dá lição de moral em colegas do STF em meio a julgamento de Bolsonaro",Fake,claim,Enganoso,Estadão,https://www.estadao.com.br/estadao-verifica/luiz-fux-juizes-nao-sao-eleitos-alexandre-de-moraes-enganoso/,2025-07-28 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
"Donald Trump diz: ""O mundo já entendeu que Alexandre de Moraes e seus cúmplices do Supremo Tribunal Federal nos últimos seis anos destruíram a Constituição, a democracia e as instituições e passaram a oprimir o povo brasileiro com o objetivo de instaurar, através do uso da força, o comunismo chinês no Brasil""",Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/07/21/video-trump-critica-alexandre-moraes-stf-falso-criado-ia.htm,2025-07-21 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Moraes sendo detonado por particulares,Fake,claim,Enganoso,AFP Checamos,https://checamos.afp.com/doc.afp.com.67E27T3,2025-07-21 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
Exército dos EUA no Brasil,Fake,claim,Falso,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2025/08/13/trump-nao-ameacou-enviar-tropas-contra-alexandre-de-moraes.htm,2025-08-13 07:00:00,data/raw\factcheck_alexandre_de_moraes_0.csv
